,minedex_coords,minedex_site,wamex_lat,wamex_lon,distance
2618,"(-29.217739, 122.217201)",S0022445,-29.208216,122.290888,7.242541345174214 km
2619,"(-29.247259, 122.2164)",S0005316,-29.24384,122.299826,8.118501320966566 km
2620,"(-29.247259, 122.2164)",S0019677,-29.24384,122.299826,8.118501320966566 km
2621,"(-29.245911, 122.1978)",S0019678,-29.24384,122.299826,9.920436507335316 km
2622,"(-29.230721, 122.215202)",S0019679,-29.24384,122.299826,8.354288324686419 km
2623,"(-29.224739, 122.2006)",S0019680,-29.24384,122.299826,9.87618366735199 km
2624,"(-29.215561, 122.1884)",S0019681,-29.24384,122.299826,11.277477910151704 km
2625,"(-29.204491, 122.216599)",S0019682,-29.24384,122.299826,9.192512451388357 km
2626,"(-29.203751, 122.1978)",S0019683,-29.24384,122.299826,10.869538070817944 km
2627,"(-29.1922, 122.196404)",S0019684,-29.24384,122.299826,11.570934904257564 km
2628,"(-29.164619, 122.196899)",S0019685,-29.24384,122.299826,13.314977176748904 km
2629,"(-29.173225, 122.253938)",S0020570,-29.24384,122.299826,9.009573193288436 km
2630,"(-29.173225, 122.253938)",S0020571,-29.24384,122.299826,9.009573193288436 km
2631,"(-29.201509, 122.195503)",S0022077,-29.24384,122.299826,11.175865981396706 km
2632,"(-29.16807, 122.195801)",S0022078,-29.24384,122.299826,13.147739809994667 km
2633,"(-29.217739, 122.217201)",S0022445,-29.24384,122.299826,8.538016296078553 km
2634,"(-29.247259, 122.2164)",S0005316,-29.243841,122.29906,8.044116862685806 km
2635,"(-29.247259, 122.2164)",S0019677,-29.243841,122.29906,8.044116862685806 km
2636,"(-29.245911, 122.1978)",S0019678,-29.243841,122.29906,9.84599236241689 km
2637,"(-29.230721, 122.215202)",S0019679,-29.243841,122.29906,8.280987463718173 km
2638,"(-29.224739, 122.2006)",S0019680,-29.243841,122.29906,9.803482500404334 km
2639,"(-29.215561, 122.1884)",S0019681,-29.243841,122.29906,11.205989677188072 km
2640,"(-29.204491, 122.216599)",S0019682,-29.243841,122.29906,9.127073503827143 km
2641,"(-29.203751, 122.1978)",S0019683,-29.243841,122.29906,10.801657095103172 km
2642,"(-29.1922, 122.196404)",S0019684,-29.243841,122.29906,11.506318765881511 km
2643,"(-29.164619, 122.196899)",S0019685,-29.243841,122.29906,13.259144166355236 km
2644,"(-29.173225, 122.253938)",S0020570,-29.243841,122.29906,8.973010752559759 km
2645,"(-29.173225, 122.253938)",S0020571,-29.243841,122.29906,8.973010752559759 km
2646,"(-29.201509, 122.195503)",S0022077,-29.243841,122.29906,11.108360568270976 km
2647,"(-29.16807, 122.195801)",S0022078,-29.243841,122.29906,13.090584651892854 km
2648,"(-29.217739, 122.217201)",S0022445,-29.243841,122.29906,8.468025389199617 km
2649,"(-29.247259, 122.2164)",S0005316,-29.243849,122.298447,7.984552811719326 km
2650,"(-29.247259, 122.2164)",S0019677,-29.243849,122.298447,7.984552811719326 km
2651,"(-29.245911, 122.1978)",S0019678,-29.243849,122.298447,9.786398790810818 km
2652,"(-29.230721, 122.215202)",S0019679,-29.243849,122.298447,8.222483642135758 km
2653,"(-29.224739, 122.2006)",S0019680,-29.243849,122.298447,9.745494910600554 km
2654,"(-29.215561, 122.1884)",S0019681,-29.243849,122.298447,11.14903261183856 km
2655,"(-29.204491, 122.216599)",S0019682,-29.243849,122.298447,9.07518897010422 km
2656,"(-29.203751, 122.1978)",S0019683,-29.243849,122.298447,10.74772719030171 km
2657,"(-29.1922, 122.196404)",S0019684,-29.243849,122.298447,11.455093768782906 km
2658,"(-29.164619, 122.196899)",S0019685,-29.243849,122.298447,13.21512576144764 km
2659,"(-29.173225, 122.253938)",S0020570,-29.243849,122.298447,8.944788750819072 km
2660,"(-29.173225, 122.253938)",S0020571,-29.243849,122.298447,8.944788750819072 km
2661,"(-29.201509, 122.195503)",S0022077,-29.243849,122.298447,11.054741554475882 km
2662,"(-29.16807, 122.195801)",S0022078,-29.243849,122.298447,13.045485135309184 km
2663,"(-29.217739, 122.217201)",S0022445,-29.243849,122.298447,8.412344064474762 km
2664,"(-29.247259, 122.2164)",S0005316,-29.243477,122.298182,7.960900755858403 km
2665,"(-29.247259, 122.2164)",S0019677,-29.243477,122.298182,7.960900755858403 km
2666,"(-29.245911, 122.1978)",S0019678,-29.243477,122.298182,9.761715776865982 km
2667,"(-29.230721, 122.215202)",S0019679,-29.243477,122.298182,8.189924969595273 km
2668,"(-29.224739, 122.2006)",S0019680,-29.243477,122.298182,9.711464774789698 km
2669,"(-29.215561, 122.1884)",S0019681,-29.243477,122.298182,11.11277821381667 km
2670,"(-29.204491, 122.216599)",S0019682,-29.243477,122.298182,9.032819197318881 km
2671,"(-29.203751, 122.1978)",S0019683,-29.243477,122.298182,10.707267142927696 km
2672,"(-29.1922, 122.196404)",S0019684,-29.243477,122.298182,11.41220755924567 km
2673,"(-29.164619, 122.196899)",S0019685,-29.243477,122.298182,13.168488884315186 km
2674,"(-29.173225, 122.253938)",S0020570,-29.243477,122.298182,8.896239753944988 km
2675,"(-29.173225, 122.253938)",S0020571,-29.243477,122.298182,8.896239753944988 km
2676,"(-29.201509, 122.195503)",S0022077,-29.243477,122.298182,11.013956794918455 km
2677,"(-29.16807, 122.195801)",S0022078,-29.243477,122.298182,12.99924219307319 km
2678,"(-29.217739, 122.217201)",S0022445,-29.243477,122.298182,8.374034676809018 km
2679,"(-29.247259, 122.2164)",S0005316,-29.248611,122.299428,8.072167021610916 km
2680,"(-29.247259, 122.2164)",S0019677,-29.248611,122.299428,8.072167021610916 km
2681,"(-29.245911, 122.1978)",S0019678,-29.248611,122.299428,9.883394247030846 km
2682,"(-29.230721, 122.215202)",S0019679,-29.248611,122.299428,8.424574948162174 km
2683,"(-29.224739, 122.2006)",S0019680,-29.248611,122.299428,9.96536627954223 km
2684,"(-29.215561, 122.1884)",S0019681,-29.248611,122.299428,11.398857921299111 km
2685,"(-29.204491, 122.216599)",S0019682,-29.248611,122.299428,9.421621064070528 km
2686,"(-29.203751, 122.1978)",S0019683,-29.248611,122.299428,11.061432103066222 km
2687,"(-29.1922, 122.196404)",S0019684,-29.248611,122.299428,11.80840083009075 km
2688,"(-29.164619, 122.196899)",S0019685,-29.248611,122.299428,13.641011955540955 km
2689,"(-29.173225, 122.253938)",S0020570,-29.248611,122.299428,9.454377266499543 km
2690,"(-29.173225, 122.253938)",S0020571,-29.248611,122.299428,9.454377266499543 km
2691,"(-29.201509, 122.195503)",S0022077,-29.248611,122.299428,11.373377576288027 km
2692,"(-29.16807, 122.195801)",S0022078,-29.248611,122.299428,13.462494744302276 km
2693,"(-29.217739, 122.217201)",S0022445,-29.248611,122.299428,8.695631436700934 km
2694,"(-29.247259, 122.2164)",S0005316,-29.248538,122.300289,8.155704890221957 km
2695,"(-29.247259, 122.2164)",S0019677,-29.248538,122.300289,8.155704890221957 km
2696,"(-29.245911, 122.1978)",S0019678,-29.248538,122.300289,9.966814513973617 km
2697,"(-29.230721, 122.215202)",S0019679,-29.248538,122.300289,8.50406705901502 km
2698,"(-29.224739, 122.2006)",S0019680,-29.248538,122.300289,10.043964768326259 km
2699,"(-29.215561, 122.1884)",S0019681,-29.248538,122.300289,11.475579792205608 km
2700,"(-29.204491, 122.216599)",S0019682,-29.248538,122.300289,9.489109464170324 km
2701,"(-29.203751, 122.1978)",S0019683,-29.248538,122.300289,11.132665854874208 km
2702,"(-29.1922, 122.196404)",S0019684,-29.248538,122.300289,11.875247160363722 km
2703,"(-29.164619, 122.196899)",S0019685,-29.248538,122.300289,13.6968350593375 km
2704,"(-29.173225, 122.253938)",S0020570,-29.248538,122.300289,9.486718203198407 km
2705,"(-29.173225, 122.253938)",S0020571,-29.248538,122.300289,9.486718203198407 km
2706,"(-29.201509, 122.195503)",S0022077,-29.248538,122.300289,11.444129300054062 km
2707,"(-29.16807, 122.195801)",S0022078,-29.248538,122.300289,13.519943152503329 km
2708,"(-29.217739, 122.217201)",S0022445,-29.248538,122.300289,8.769495456385911 km
2709,"(-29.247259, 122.2164)",S0005316,-29.248468,122.300755,8.200868187565334 km
2710,"(-29.247259, 122.2164)",S0019677,-29.248468,122.300755,8.200868187565334 km
2711,"(-29.245911, 122.1978)",S0019678,-29.248468,122.300755,10.011874089571034 km
2712,"(-29.230721, 122.215202)",S0019679,-29.248468,122.300755,8.546350139259163 km
2713,"(-29.224739, 122.2006)",S0019680,-29.248468,122.300755,10.085661291387266 km
2714,"(-29.215561, 122.1884)",S0019681,-29.248468,122.300755,11.51607777445843 km
2715,"(-29.204491, 122.216599)",S0019682,-29.248468,122.300755,9.52401755639628 km
2716,"(-29.203751, 122.1978)",S0019683,-29.248468,122.300755,11.169795762560177 km
2717,"(-29.1922, 122.196404)",S0019684,-29.248468,122.300755,11.90974894432998 km
2718,"(-29.164619, 122.196899)",S0019685,-29.248468,122.300755,13.724881046837137 km
2719,"(-29.173225, 122.253938)",S0020570,-29.248468,122.300755,9.501520569437645 km
2720,"(-29.173225, 122.253938)",S0020571,-29.248468,122.300755,9.501520569437645 km
2721,"(-29.201509, 122.195503)",S0022077,-29.248468,122.300755,11.480966321180848 km
2722,"(-29.16807, 122.195801)",S0022078,-29.248468,122.300755,13.54893040939 km
2723,"(-29.217739, 122.217201)",S0022445,-29.248468,122.300755,8.808243286960717 km
2724,"(-29.247259, 122.2164)",S0005316,-29.248209,122.300518,8.177423818892697 km
2725,"(-29.247259, 122.2164)",S0019677,-29.248209,122.300518,8.177423818892697 km
2726,"(-29.245911, 122.1978)",S0019678,-29.248209,122.300518,9.988084742152658 km
2727,"(-29.230721, 122.215202)",S0019679,-29.248209,122.300518,8.517361918632309 km
2728,"(-29.224739, 122.2006)",S0019680,-29.248209,122.300518,10.055967234010414 km
2729,"(-29.215561, 122.1884)",S0019681,-29.248209,122.300518,11.485160721371516 km
2730,"(-29.204491, 122.216599)",S0019682,-29.248209,122.300518,9.48954668748674 km
2731,"(-29.203751, 122.1978)",S0019683,-29.248209,122.300518,11.136429524457176 km
2732,"(-29.1922, 122.196404)",S0019684,-29.248209,122.300518,11.875101513737835 km
2733,"(-29.164619, 122.196899)",S0019685,-29.248209,122.300518,13.688493227500455 km
2734,"(-29.173225, 122.253938)",S0020570,-29.248209,122.300518,9.465285588952433 km
2735,"(-29.173225, 122.253938)",S0020571,-29.248209,122.300518,9.465285588952433 km
2736,"(-29.201509, 122.195503)",S0022077,-29.248209,122.300518,11.447434389755019 km
2737,"(-29.16807, 122.195801)",S0022078,-29.248209,122.300518,13.512700075041158 km
2738,"(-29.217739, 122.217201)",S0022445,-29.248209,122.300518,8.775920860833487 km
2739,"(-29.247259, 122.2164)",S0005316,-29.248189,122.300463,8.172050482771827 km
2740,"(-29.247259, 122.2164)",S0019677,-29.248189,122.300463,8.172050482771827 km
2741,"(-29.245911, 122.1978)",S0019678,-29.248189,122.300463,9.982684790105461 km
2742,"(-29.230721, 122.215202)",S0019679,-29.248189,122.300463,8.511651819330508 km
2743,"(-29.224739, 122.2006)",S0019680,-29.248189,122.300463,10.05022981872333 km
2744,"(-29.215561, 122.1884)",S0019681,-29.248189,122.300463,11.479388488848231 km
2745,"(-29.204491, 122.216599)",S0019682,-29.248189,122.300463,9.48381772829632 km
2746,"(-29.203751, 122.1978)",S0019683,-29.248189,122.300463,11.130654044780295 km
2747,"(-29.1922, 122.196404)",S0019684,-29.248189,122.300463,11.869384707439847 km
2748,"(-29.164619, 122.196899)",S0019685,-29.248189,122.300463,13.683056539735379 km
2749,"(-29.173225, 122.253938)",S0020570,-29.248189,122.300463,9.460780681642845 km
2750,"(-29.173225, 122.253938)",S0020571,-29.248189,122.300463,9.460780681642845 km
2751,"(-29.201509, 122.195503)",S0022077,-29.248189,122.300463,11.441663309684731 km
2752,"(-29.16807, 122.195801)",S0022078,-29.248189,122.300463,13.507213277397437 km
2753,"(-29.217739, 122.217201)",S0022445,-29.248189,122.300463,8.770133210859312 km
2754,"(-29.247259, 122.2164)",S0005316,-29.248269,122.30088,8.212694926865508 km
2755,"(-29.247259, 122.2164)",S0019677,-29.248269,122.30088,8.212694926865508 km
2756,"(-29.245911, 122.1978)",S0019678,-29.248269,122.30088,10.02343029790301 km
2757,"(-29.230721, 122.215202)",S0019679,-29.248269,122.30088,8.553141025574249 km
2758,"(-29.224739, 122.2006)",S0019680,-29.248269,122.30088,10.091679591897897 km
2759,"(-29.215561, 122.1884)",S0019681,-29.248269,122.30088,11.520655385061868 km
2760,"(-29.204491, 122.216599)",S0019682,-29.248269,122.30088,9.523209688512885 km
2761,"(-29.203751, 122.1978)",S0019683,-29.248269,122.30088,11.170936557835336 km
2762,"(-29.1922, 122.196404)",S0019684,-29.248269,122.30088,11.908587597953801 km
2763,"(-29.164619, 122.196899)",S0019685,-29.248269,122.30088,13.718918803238042 km
2764,"(-29.173225, 122.253938)",S0020570,-29.248269,122.30088,9.48800991248784 km
2765,"(-29.173225, 122.253938)",S0020571,-29.248269,122.30088,9.48800991248784 km
2766,"(-29.201509, 122.195503)",S0022077,-29.248269,122.30088,11.481835825433768 km
2767,"(-29.16807, 122.195801)",S0022078,-29.248269,122.30088,13.543609348570557 km
2768,"(-29.217739, 122.217201)",S0022445,-29.248269,122.30088,8.810964167441018 km
2769,"(-29.247259, 122.2164)",S0005316,-29.272131,122.324854,10.895648393782954 km
2770,"(-29.247259, 122.2164)",S0019677,-29.272131,122.324854,10.895648393782954 km
2771,"(-29.245911, 122.1978)",S0019678,-29.272131,122.324854,12.686380307444935 km
2772,"(-29.230721, 122.215202)",S0019679,-29.272131,122.324854,11.604686774920836 km
2773,"(-29.224739, 122.2006)",S0019680,-29.272131,122.324854,13.170949863546518 km
2774,"(-29.215561, 122.1884)",S0019681,-29.272131,122.324854,14.6719169780995 km
2775,"(-29.204491, 122.216599)",S0019682,-29.272131,122.324854,12.921367658549048 km
2776,"(-29.203751, 122.1978)",S0019683,-29.272131,122.324854,14.49155451104064 km
2777,"(-29.173225, 122.253938)",S0020570,-29.272131,122.324854,12.950794923496284 km
2778,"(-29.173225, 122.253938)",S0020571,-29.272131,122.324854,12.950794923496284 km
2779,"(-29.201509, 122.195503)",S0022077,-29.272131,122.324854,14.812270825175785 km
2780,"(-29.217739, 122.217201)",S0022445,-29.272131,122.324854,12.077157251255464 km
2781,"(-29.247259, 122.2164)",S0005316,-29.272122,122.324854,10.895396480124838 km
2782,"(-29.247259, 122.2164)",S0019677,-29.272122,122.324854,10.895396480124838 km
2783,"(-29.245911, 122.1978)",S0019678,-29.272122,122.324854,12.686152347007104 km
2784,"(-29.230721, 122.215202)",S0019679,-29.272122,122.324854,11.604292684186582 km
2785,"(-29.224739, 122.2006)",S0019680,-29.272122,122.324854,13.170552525926274 km
2786,"(-29.215561, 122.1884)",S0019681,-29.272122,122.324854,14.671491211356864 km
2787,"(-29.204491, 122.216599)",S0019682,-29.272122,122.324854,12.920789256555395 km
2788,"(-29.203751, 122.1978)",S0019683,-29.272122,122.324854,14.491033262293302 km
2789,"(-29.173225, 122.253938)",S0020570,-29.272122,122.324854,12.949950670879813 km
2790,"(-29.173225, 122.253938)",S0020571,-29.272122,122.324854,12.949950670879813 km
2791,"(-29.201509, 122.195503)",S0022077,-29.272122,122.324854,14.811744142973536 km
2792,"(-29.217739, 122.217201)",S0022445,-29.272122,122.324854,12.07665970569774 km
2793,"(-29.247259, 122.2164)",S0005316,-29.272113,122.324854,10.895144651979125 km
2794,"(-29.247259, 122.2164)",S0019677,-29.272113,122.324854,10.895144651979125 km
2795,"(-29.245911, 122.1978)",S0019678,-29.272113,122.324854,12.685924460916752 km
2796,"(-29.230721, 122.215202)",S0019679,-29.272113,122.324854,11.603898665826788 km
2797,"(-29.224739, 122.2006)",S0019680,-29.272113,122.324854,13.170155251878878 km
2798,"(-29.215561, 122.1884)",S0019681,-29.272113,122.324854,14.67106550009 km
2799,"(-29.204491, 122.216599)",S0019682,-29.272113,122.324854,12.920210905687432 km
2800,"(-29.203751, 122.1978)",S0019683,-29.272113,122.324854,14.49051206347127 km
2801,"(-29.173225, 122.253938)",S0020570,-29.272113,122.324854,12.949106440070455 km
2802,"(-29.173225, 122.253938)",S0020571,-29.272113,122.324854,12.949106440070455 km
2803,"(-29.201509, 122.195503)",S0022077,-29.272113,122.324854,14.811217509229966 km
2804,"(-29.217739, 122.217201)",S0022445,-29.272113,122.324854,12.076162222045664 km
2805,"(-17.34893, 128.022095)",S0001442,-17.462346,128.073017,13.668661144377923 km
2806,"(-17.3526, 128.027695)",S0019720,-17.462346,128.073017,13.065805809331408 km
2807,"(-17.3526, 128.027695)",S0019821,-17.462346,128.073017,13.065805809331408 km
2808,"(-17.338411, 128.017007)",S0231765,-17.462346,128.073017,14.951850292307753 km
2809,"(-17.34893, 128.022095)",S0001442,-17.462897,128.07292,13.720619698940675 km
2810,"(-17.3526, 128.027695)",S0019720,-17.462897,128.07292,13.118732281343224 km
2811,"(-17.3526, 128.027695)",S0019821,-17.462897,128.07292,13.118732281343224 km
2812,"(-17.34893, 128.022095)",S0001442,-17.462995,128.072675,13.72037262865071 km
2813,"(-17.3526, 128.027695)",S0019720,-17.462995,128.072675,13.119319104629803 km
2814,"(-17.3526, 128.027695)",S0019821,-17.462995,128.072675,13.119319104629803 km
2815,"(-17.34893, 128.022095)",S0001442,-17.46285,128.072638,13.70406835402021 km
2816,"(-17.3526, 128.027695)",S0019720,-17.46285,128.072638,13.102942758256903 km
2817,"(-17.3526, 128.027695)",S0019821,-17.46285,128.072638,13.102942758256903 km
2818,"(-17.338411, 128.017007)",S0231765,-17.46285,128.072638,14.987104712059164 km
2819,"(-17.34893, 128.022095)",S0001442,-17.462778,128.072647,13.697112915809296 km
2820,"(-17.3526, 128.027695)",S0019720,-17.462778,128.072647,13.095871651416497 km
2821,"(-17.3526, 128.027695)",S0019821,-17.462778,128.072647,13.095871651416497 km
2822,"(-17.338411, 128.017007)",S0231765,-17.462778,128.072647,14.980160344442666 km
2823,"(-17.34893, 128.022095)",S0001442,-17.461976,128.073235,13.640279290604784 km
2824,"(-17.3526, 128.027695)",S0019720,-17.461976,128.073235,13.036329459393018 km
2825,"(-17.3526, 128.027695)",S0019821,-17.461976,128.073235,13.036329459393018 km
2826,"(-17.338411, 128.017007)",S0231765,-17.461976,128.073235,14.923554465853186 km
2827,"(-17.34893, 128.022095)",S0001442,-17.462456,128.073318,13.692522366024944 km
2828,"(-17.3526, 128.027695)",S0019720,-17.462456,128.073318,13.08893425888053 km
2829,"(-17.3526, 128.027695)",S0019821,-17.462456,128.073318,13.08893425888053 km
2830,"(-17.338411, 128.017007)",S0231765,-17.462456,128.073318,14.975768525248705 km
2831,"(-17.34893, 128.022095)",S0001442,-17.462546,128.073289,13.700438693699818 km
2832,"(-17.3526, 128.027695)",S0019720,-17.462546,128.073289,13.097046643305928 km
2833,"(-17.3526, 128.027695)",S0019821,-17.462546,128.073289,13.097046643305928 km
2834,"(-17.338411, 128.017007)",S0231765,-17.462546,128.073289,14.983669430788977 km
2835,"(-17.34893, 128.022095)",S0001442,-17.46316,128.073069,13.753607769414183 km
2836,"(-17.3526, 128.027695)",S0019720,-17.46316,128.073069,13.151615050929673 km
2837,"(-17.3526, 128.027695)",S0019821,-17.46316,128.073069,13.151615050929673 km
2838,"(-17.34893, 128.022095)",S0001442,-17.461542,128.07497,13.670960438183041 km
2839,"(-17.3526, 128.027695)",S0019720,-17.461542,128.07497,13.061523926828869 km
2840,"(-17.3526, 128.027695)",S0019821,-17.461542,128.07497,13.061523926828869 km
2841,"(-17.338411, 128.017007)",S0231765,-17.461542,128.07497,14.954532847967082 km
2842,"(-17.34893, 128.022095)",S0001442,-17.464459,128.072526,13.863462474986784 km
2843,"(-17.3526, 128.027695)",S0019720,-17.464459,128.072526,13.264643635616707 km
2844,"(-17.3526, 128.027695)",S0019821,-17.464459,128.072526,13.264643635616707 km
2845,"(-17.34893, 128.022095)",S0001442,-17.465322,128.071561,13.912536714143027 km
2846,"(-17.3526, 128.027695)",S0019720,-17.465322,128.071561,13.317594966543144 km
2847,"(-17.3526, 128.027695)",S0019821,-17.465322,128.071561,13.317594966543144 km
2848,"(-17.34893, 128.022095)",S0001442,-17.46557,128.070496,13.895675913724752 km
2849,"(-17.3526, 128.027695)",S0019720,-17.46557,128.070496,13.304204715298116 km
2850,"(-17.3526, 128.027695)",S0019821,-17.46557,128.070496,13.304204715298116 km
2851,"(-17.34893, 128.022095)",S0001442,-17.463519,128.072597,13.770515896300388 km
2852,"(-17.3526, 128.027695)",S0019720,-17.463519,128.072597,13.170337430342647 km
2853,"(-17.3526, 128.027695)",S0019821,-17.463519,128.072597,13.170337430342647 km
2854,"(-17.34893, 128.022095)",S0001442,-17.463203,128.07273,13.74384176651701 km
2855,"(-17.3526, 128.027695)",S0019720,-17.463203,128.07273,13.142885759009989 km
2856,"(-17.3526, 128.027695)",S0019821,-17.463203,128.07273,13.142885759009989 km
2857,"(-17.34893, 128.022095)",S0001442,-17.462942,128.072873,13.723233772885951 km
2858,"(-17.3526, 128.027695)",S0019720,-17.462942,128.072873,13.12153865362737 km
2859,"(-17.3526, 128.027695)",S0019821,-17.462942,128.072873,13.12153865362737 km
2860,"(-17.34893, 128.022095)",S0001442,-17.373487,128.049191,3.9597274975666483 km
2861,"(-17.31078, 128.023499)",S0002890,-17.373487,128.049191,7.457921680117558 km
2862,"(-17.3526, 128.027695)",S0019720,-17.373487,128.049191,3.250059392027941 km
2863,"(-17.3526, 128.027695)",S0019821,-17.373487,128.049191,3.250059392027941 km
2864,"(-17.338411, 128.017007)",S0231765,-17.373487,128.049191,5.173996486769862 km
2865,"(-17.34893, 128.022095)",S0001442,-17.373688,128.049622,4.008337056803364 km
2866,"(-17.31078, 128.023499)",S0002890,-17.373688,128.049622,7.495475300851 km
2867,"(-17.3526, 128.027695)",S0019720,-17.373688,128.049622,3.29812272284925 km
2868,"(-17.3526, 128.027695)",S0019821,-17.373688,128.049622,3.29812272284925 km
2869,"(-17.338411, 128.017007)",S0231765,-17.373688,128.049622,5.221006856401944 km
2870,"(-17.34893, 128.022095)",S0001442,-17.352399,128.004153,1.9452433100048068 km
2871,"(-17.31078, 128.023499)",S0002890,-17.352399,128.004153,5.044300148597196 km
2872,"(-17.3526, 128.027695)",S0019720,-17.352399,128.004153,2.5022546800403993 km
2873,"(-17.3526, 128.027695)",S0019821,-17.352399,128.004153,2.5022546800403993 km
2874,"(-17.338411, 128.017007)",S0231765,-17.352399,128.004153,2.064751682915249 km
2875,"(-33.633382, 120.374303)",S0001174,-33.594808,120.257459,11.6567406865432 km
2876,"(-33.58807, 120.217903)",S0002333,-33.594808,120.257459,3.747059681515844 km
2877,"(-33.5751, 120.220901)",S0002334,-33.594808,120.257459,4.03679082103362 km
2878,"(-33.604198, 120.300598)",S0002612,-33.594808,120.257459,4.137229851207096 km
2879,"(-33.595402, 120.241699)",S0005689,-33.594808,120.257459,1.4643386972923338 km
2880,"(-33.592899, 120.280502)",S0006586,-33.594808,120.257459,2.149355328787508 km
2881,"(-33.576416, 120.325452)",S0006685,-33.594808,120.257459,6.6333181212656465 km
2882,"(-33.633382, 120.374303)",S0018838,-33.594808,120.257459,11.6567406865432 km
2883,"(-33.604198, 120.300598)",S0019034,-33.594808,120.257459,4.137229851207096 km
2884,"(-33.540333, 120.331828)",S0229459,-33.594808,120.257459,9.17541185258463 km
2885,"(-33.589151, 120.284488)",S0229973,-33.594808,120.257459,2.586211229905805 km
2886,"(-33.588438, 120.240824)",S0229974,-33.594808,120.257459,1.6980986647999592 km
2887,"(-33.589151, 120.284488)",S0231596,-33.594808,120.257459,2.586211229905805 km
2888,"(-33.633382, 120.374303)",S0001174,-33.595146,120.257287,11.657879811213038 km
2889,"(-33.58807, 120.217903)",S0002333,-33.595146,120.257287,3.739097935149578 km
2890,"(-33.5751, 120.220901)",S0002334,-33.595146,120.257287,4.043861591154832 km
2891,"(-33.604198, 120.300598)",S0002612,-33.595146,120.257287,4.143431045236516 km
2892,"(-33.595402, 120.241699)",S0005689,-33.595146,120.257287,1.4471664123184997 km
2893,"(-33.592899, 120.280502)",S0006586,-33.595146,120.257287,2.1692263916102683 km
2894,"(-33.576416, 120.325452)",S0006685,-33.595146,120.257287,6.660099683593807 km
2895,"(-33.633382, 120.374303)",S0018838,-33.595146,120.257287,11.657879811213038 km
2896,"(-33.604198, 120.300598)",S0019034,-33.595146,120.257287,4.143431045236516 km
2897,"(-33.540333, 120.331828)",S0229459,-33.595146,120.257287,9.212124483590898 km
2898,"(-33.589151, 120.284488)",S0229973,-33.595146,120.257287,2.6109928046535473 km
2899,"(-33.588438, 120.240824)",S0229974,-33.595146,120.257287,1.6996641037803146 km
2900,"(-33.589151, 120.284488)",S0231596,-33.595146,120.257287,2.6109928046535473 km
2901,"(-33.633382, 120.374303)",S0001174,-33.595402,120.25744,11.6343293287107 km
2902,"(-33.58807, 120.217903)",S0002333,-33.595402,120.25744,3.759020040279265 km
2903,"(-33.5751, 120.220901)",S0002334,-33.595402,120.25744,4.071363960633598 km
2904,"(-33.604198, 120.300598)",S0002612,-33.595402,120.25744,4.122837871984058 km
2905,"(-33.595402, 120.241699)",S0005689,-33.595402,120.25744,1.461087226022729 km
2906,"(-33.592899, 120.280502)",S0006586,-33.595402,120.25744,2.158584038824982 km
2907,"(-33.576416, 120.325452)",S0006685,-33.595402,120.25744,6.655527283131128 km
2908,"(-33.633382, 120.374303)",S0018838,-33.595402,120.25744,11.6343293287107 km
2909,"(-33.604198, 120.300598)",S0019034,-33.595402,120.25744,4.122837871984058 km
2910,"(-33.540333, 120.331828)",S0229459,-33.595402,120.25744,9.220233717374871 km
2911,"(-33.589151, 120.284488)",S0229973,-33.595402,120.25744,2.6046719033639083 km
2912,"(-33.588438, 120.240824)",S0229974,-33.595402,120.25744,1.724968727514504 km
2913,"(-33.589151, 120.284488)",S0231596,-33.595402,120.25744,2.6046719033639083 km
2914,"(-33.633382, 120.374303)",S0001174,-33.596629,120.258274,11.513261850494116 km
2915,"(-33.58807, 120.217903)",S0002333,-33.596629,120.258274,3.86576338295867 km
2916,"(-33.5751, 120.220901)",S0002334,-33.596629,120.258274,4.211707095640318 km
2917,"(-33.604198, 120.300598)",S0002612,-33.596629,120.258274,4.0170118148669705 km
2918,"(-33.595402, 120.241699)",S0005689,-33.596629,120.258274,1.5444961910892347 km
2919,"(-33.592899, 120.280502)",S0006586,-33.596629,120.258274,2.1042984866427834 km
2920,"(-33.576416, 120.325452)",S0006685,-33.596629,120.258274,6.626882977346268 km
2921,"(-33.633382, 120.374303)",S0018838,-33.596629,120.258274,11.513261850494116 km
2922,"(-33.604198, 120.300598)",S0019034,-33.596629,120.258274,4.0170118148669705 km
2923,"(-33.540333, 120.331828)",S0229459,-33.596629,120.258274,9.25361361356571 km
2924,"(-33.589151, 120.284488)",S0229973,-33.596629,120.258274,2.570744801042784 km
2925,"(-33.588438, 120.240824)",S0229974,-33.596629,120.258274,1.8571590812366696 km
2926,"(-33.589151, 120.284488)",S0231596,-33.596629,120.258274,2.570744801042784 km
2927,"(-33.633382, 120.374303)",S0001174,-33.596282,120.25891,11.47185304592495 km
2928,"(-33.58807, 120.217903)",S0002333,-33.596282,120.25891,3.9138903654424944 km
2929,"(-33.5751, 120.220901)",S0002334,-33.596282,120.25891,4.2390270287868645 km
2930,"(-33.604198, 120.300598)",S0002612,-33.596282,120.25891,3.967650755314946 km
2931,"(-33.595402, 120.241699)",S0005689,-33.596282,120.25891,1.6005041817798475 km
2932,"(-33.592899, 120.280502)",S0006586,-33.596282,120.25891,2.039020974700884 km
2933,"(-33.576416, 120.325452)",S0006685,-33.596282,120.25891,6.558335496254999 km
2934,"(-33.633382, 120.374303)",S0018838,-33.596282,120.25891,11.47185304592495 km
