SiteCode,StartDate,EndDate,Tonnage (Mt),Grade,GradeUnit,CommodityName,ContainedMetal,ContainedMetalUnit,CutOffGrade,TargetCommodityGroup,quantity(tonne),ppm
S0000102,09/09/2019,,0.0527,23.45,gram/tonne,Gold,1235.815,kilogram,1.0,GOLD,1.235815,23.45
S0000102,09/09/2019,,0.0928,22.49,gram/tonne,Gold,2087.072,kilogram,1.0,GOLD,2.087072,22.49
S0000102,09/09/2019,,0.1245,11.15,gram/tonne,Gold,1388.175,kilogram,1.0,GOLD,1.388175,11.15
S0000105,09/09/2019,,0.886,4.09,gram/tonne,Gold,3623.74,kilogram,1.0,GOLD,3.6237399999999997,4.09
S0000105,09/09/2019,,0.457,3.56,gram/tonne,Gold,1626.92,kilogram,1.0,GOLD,1.6269200000000001,3.56
S0000108,14/01/2015,30/12/2015,0.62,2.5,gram/tonne,Gold,1550.0,kilogram,,GOLD,1.55,2.5
S0000109,15/08/2019,,0.68,1.6,gram/tonne,Gold,1088.0,kilogram,5.0,GOLD,1.088,1.6
S0000109,15/08/2019,,0.11,2.8,gram/tonne,Gold,308.0,kilogram,5.0,GOLD,0.308,2.8
S0000110,14/06/2010,11/04/2021,0.08,1.39,gram/tonne,Gold,111.2,kilogram,1.0,GOLD,0.11120000000000001,1.39
S0000111,06/10/2004,09/03/2010,0.143,2.6,gram/tonne,Gold,371.8,kilogram,1.0,GOLD,0.3718,2.6
S0000111,06/10/2004,28/09/2005,0.077,3.7,gram/tonne,Gold,284.9,kilogram,1.5,GOLD,0.2849,3.7
S0000112,12/04/2021,,0.58,1.9,gram/tonne,Gold,1102.0,kilogram,0.5,GOLD,1.102,1.9
S0000113,15/08/2019,,0.39,2.1,gram/tonne,Gold,819.0,kilogram,0.0,GOLD,0.819,2.1
S0000113,15/08/2019,,0.03,3.0,gram/tonne,Gold,90.0,kilogram,0.0,GOLD,0.09,3.0
S0000113,15/08/2019,,0.38,2.1,gram/tonne,Gold,798.0,kilogram,0.0,GOLD,0.798,2.1
S0000114,15/11/1991,28/09/2005,0.151,4.5,gram/tonne,Gold,679.5,kilogram,,GOLD,0.6795,4.5
S0000115,15/11/1991,28/09/2005,0.505,3.0,gram/tonne,Gold,1515.0,kilogram,,GOLD,1.515,3.0
S0000118,01/05/1995,01/05/1996,0.35,2.2,gram/tonne,Gold,770.0,kilogram,,GOLD,0.77,2.2
S0000120,30/06/2013,29/06/2015,0.016,2.9,gram/tonne,Gold,46.4,kilogram,,GOLD,0.0464,2.9
S0000132,29/06/2020,,0.3,1.8,gram/tonne,Gold,540.0,kilogram,0.5,GOLD,0.54,1.8
S0000132,29/06/2020,,0.33,1.87,gram/tonne,Gold,617.1,kilogram,0.5,GOLD,0.6171,1.87
S0000134,29/03/1995,26/04/2006,0.182,2.6,gram/tonne,Gold,473.2,kilogram,,GOLD,0.4732,2.6
S0000136,01/07/1993,,0.23,2.0,gram/tonne,Gold,460.0,kilogram,,GOLD,0.46,2.0
S0000137,30/06/2001,23/03/2005,0.06,4.0,gram/tonne,Gold,240.0,kilogram,1.0,GOLD,0.24,4.0
S0000143,07/10/2020,,1.356,1.8,gram/tonne,Gold,2440.8,kilogram,0.7,GOLD,2.4408000000000003,1.8
S0000143,07/10/2020,,0.76,1.5,gram/tonne,Gold,1140.0,kilogram,0.7,GOLD,1.14,1.5
S0000151,08/04/2020,,0.247,4.1,gram/tonne,Gold,1012.7,kilogram,2.0,GOLD,1.0127000000000002,4.1
S0000151,08/04/2020,,0.146,3.4,gram/tonne,Gold,496.4,kilogram,2.0,GOLD,0.49639999999999995,3.4
S0000152,30/06/2008,11/05/2016,0.805,2.4,gram/tonne,Gold,1932.0,kilogram,6.0,GOLD,1.932,2.4
S0000152,30/06/2008,11/05/2016,0.109,2.4,gram/tonne,Gold,261.6,kilogram,6.0,GOLD,0.2616,2.4
S0000156,31/12/1995,16/12/1996,0.001,16.65,gram/tonne,Gold,16.65,kilogram,,GOLD,0.016649999999999998,16.65
S0000158,31/12/2019,,1.9,2.0,gram/tonne,Gold,3800.0,kilogram,,GOLD,3.8,2.0
S0000158,31/12/2019,,0.145,1.7,gram/tonne,Gold,246.5,kilogram,,GOLD,0.2465,1.7
S0000162,02/06/1992,02/06/1993,0.012,17.25,gram/tonne,Gold,207.0,kilogram,,GOLD,0.207,17.25
S0000162,02/06/1992,23/07/1992,0.184,12.1,gram/tonne,Gold,2226.4,kilogram,,GOLD,2.2264,12.1
S0000162,02/06/1992,23/07/1992,0.7,13.0,gram/tonne,Gold,9100.0,kilogram,,GOLD,9.1,13.0
S0000163,30/09/2020,,0.203,1.4,gram/tonne,Gold,284.2,kilogram,0.5,GOLD,0.2842,1.4
S0000163,30/09/2020,,0.383,1.5,gram/tonne,Gold,574.5,kilogram,0.5,GOLD,0.5745,1.5
S0000163,30/09/2020,,0.051,6.5,gram/tonne,Gold,331.5,kilogram,2.0,GOLD,0.3315,6.5
S0000168,31/12/2013,31/12/2014,0.051,1.59,gram/tonne,Gold,81.09,kilogram,,GOLD,0.08109000000000001,1.59
S0000171,30/09/2020,,0.221,1.8,gram/tonne,Gold,397.8,kilogram,0.5,GOLD,0.3978,1.8
S0000171,30/09/2020,,0.005,1.5,gram/tonne,Gold,7.5,kilogram,0.5,GOLD,0.0075,1.5
S0000185,10/07/2020,,0.0538,2.4,gram/tonne,Gold,129.12,kilogram,,GOLD,0.12912,2.4
S0000191,31/12/1999,,0.559,2.39,gram/tonne,Gold,1336.01,kilogram,,GOLD,1.33601,2.39
S0000194,30/06/2017,29/06/2019,0.02118,1.12,gram/tonne,Gold,23.7216,kilogram,0.7,GOLD,0.0237216,1.12
S0000194,30/06/2017,29/06/2019,0.803621,1.71,gram/tonne,Gold,1374.19191,kilogram,0.7,GOLD,1.37419191,1.71
S0000195,10/11/2005,06/12/2006,0.16,1.8,gram/tonne,Gold,288.0,kilogram,1.0,GOLD,0.288,1.8
S0000196,30/06/2017,29/06/2019,0.262648,1.64,gram/tonne,Gold,430.74272,kilogram,0.7,GOLD,0.43074272,1.64
S0000196,30/06/2017,29/06/2019,0.371994,1.48,gram/tonne,Gold,550.55112,kilogram,0.7,GOLD,0.55055112,1.48
S0000196,30/06/2017,29/06/2019,0.056527,2.33,gram/tonne,Gold,131.70791,kilogram,,GOLD,0.13170791,2.33
S0000197,30/06/2016,29/06/2019,0.16368,0.73,gram/tonne,Gold,119.4864,kilogram,0.0,GOLD,0.1194864,0.73
S0000197,30/06/2016,29/06/2019,0.16368,0.73,gram/tonne,Gold,119.4864,kilogram,0.0,GOLD,0.1194864,0.73
S0000198,30/06/2017,29/06/2019,2.462844,1.63,gram/tonne,Gold,4014.43572,kilogram,,GOLD,4.01443572,1.63
S0000199,30/06/1997,02/05/2003,0.005,3.5,gram/tonne,Gold,17.5,kilogram,,GOLD,0.0175,3.5
S0000201,25/07/2016,,0.55,4.5,gram/tonne,Gold,2475.0,kilogram,,GOLD,2.475,4.5
S0000202,19/07/2011,,1.2,1.1,gram/tonne,Gold,1320.0,kilogram,0.5,GOLD,1.32,1.1
S0000205,13/02/2004,18/07/2011,0.039,3.34,gram/tonne,Gold,130.26,kilogram,,GOLD,0.13026,3.34
S0000205,13/02/2004,18/07/2011,0.004,2.65,gram/tonne,Gold,10.6,kilogram,,GOLD,0.0106,2.65
S0000205,13/02/2004,18/07/2011,0.005,3.32,gram/tonne,Gold,16.6,kilogram,,GOLD,0.0166,3.32
S0000207,19/07/2011,,1.5,1.2,gram/tonne,Gold,1800.0,kilogram,0.5,GOLD,1.8,1.2
S0000207,19/07/2011,,0.17,1.0,gram/tonne,Gold,170.0,kilogram,,GOLD,0.17,1.0
S0000208,30/06/2001,29/05/2002,0.103,1.93,gram/tonne,Gold,198.79,kilogram,,GOLD,0.19879,1.93
S0000208,30/06/2001,17/10/2005,0.206,1.7,gram/tonne,Gold,350.2,kilogram,,GOLD,0.3502,1.7
S0000209,19/07/2011,,0.12,1.0,gram/tonne,Gold,120.0,kilogram,0.5,GOLD,0.12,1.0
S0000220,30/06/2011,29/06/2020,0.025,2.9,gram/tonne,Gold,72.5,kilogram,,GOLD,0.0725,2.9
S0000220,30/06/2011,29/06/2020,0.207,4.3,gram/tonne,Gold,890.1,kilogram,,GOLD,0.8901,4.3
S0000226,30/06/2002,15/08/2003,0.031,2.5,gram/tonne,Gold,77.5,kilogram,,GOLD,0.0775,2.5
S0000231,30/06/1994,07/02/1995,0.025,1.6,gram/tonne,Gold,40.0,kilogram,,GOLD,0.04,1.6
S0000231,30/06/1994,07/02/1995,0.177,1.7,gram/tonne,Gold,300.9,kilogram,,GOLD,0.3009,1.7
S0000236,30/06/1993,,0.324,2.07,gram/tonne,Gold,670.68,kilogram,1.0,GOLD,0.6706799999999999,2.07
S0000236,30/06/1993,,0.149,1.94,gram/tonne,Gold,289.06,kilogram,1.0,GOLD,0.28906,1.94
S0000236,30/06/1993,,0.08,1.96,gram/tonne,Gold,156.8,kilogram,1.0,GOLD,0.15680000000000002,1.96
S0000238,30/06/1993,24/04/2003,0.08,2.73,gram/tonne,Gold,218.4,kilogram,1.0,GOLD,0.2184,2.73
S0000238,30/06/1993,24/04/2003,0.03,2.81,gram/tonne,Gold,84.3,kilogram,1.0,GOLD,0.0843,2.81
S0000245,31/03/2021,,206.004,1.8,gram/tonne,Gold,370807.2,kilogram,,GOLD,370.8072,1.8
S0000245,31/03/2021,,103.458,1.4,gram/tonne,Gold,144841.2,kilogram,,GOLD,144.84120000000001,1.4
S0000245,31/03/2021,,40.757,2.0,gram/tonne,Gold,81514.0,kilogram,,GOLD,81.514,2.0
S0000245,31/03/2021,,51.316,2.4,gram/tonne,Gold,123158.4,kilogram,,GOLD,123.1584,2.4
S0000245,31/03/2021,,124.669,0.7,gram/tonne,Gold,87268.3,kilogram,,GOLD,87.2683,0.7
S0000245,31/03/2021,,0.106,2.1,gram/tonne,Gold,222.6,kilogram,,GOLD,0.2226,2.1
S0000245,31/03/2021,,124.669,0.7,gram/tonne,Gold,87268.3,kilogram,,GOLD,87.2683,0.7
S0000245,31/03/2021,,131.932,1.8,gram/tonne,Gold,237477.6,kilogram,,GOLD,237.4776,1.8
S0000245,31/03/2021,,13.561,2.1,gram/tonne,Gold,28478.1,kilogram,,GOLD,28.478099999999998,2.1
S0000247,01/10/2013,,0.084,29.1,gram/tonne,Gold,2444.4,kilogram,3.0,GOLD,2.4444,29.1
S0000247,01/10/2013,,0.234,12.2,gram/tonne,Gold,2854.8,kilogram,3.0,GOLD,2.8548,12.2
S0000249,30/09/2013,,0.067,12.4,gram/tonne,Gold,830.8,kilogram,3.0,GOLD,0.8308,12.4
S0000249,30/09/2013,,0.03,21.6,gram/tonne,Gold,648.0,kilogram,3.0,GOLD,0.648,21.6
S0000250,30/06/1996,12/08/2003,0.023,2.9,gram/tonne,Gold,66.7,kilogram,,GOLD,0.06670000000000001,2.9
S0000252,30/09/2001,,0.02,20.03,gram/tonne,Gold,400.6,kilogram,,GOLD,0.4006,20.03
S0000255,30/06/2006,14/12/2006,0.05,5.11,gram/tonne,Gold,255.5,kilogram,,GOLD,0.2555,5.11
S0000258,28/06/2018,,0.27,2.4,gram/tonne,Gold,648.0,kilogram,1.0,GOLD,0.648,2.4
S0000258,28/06/2018,,0.04,2.14,gram/tonne,Gold,85.6,kilogram,1.0,GOLD,0.0856,2.14
S0000263,09/04/2020,,0.081,4.5,gram/tonne,Gold,364.5,kilogram,0.5,GOLD,0.3645,4.5
S0000266,30/06/2006,14/12/2006,0.15,3.11,gram/tonne,Gold,466.5,kilogram,,GOLD,0.4665,3.11
S0000267,10/02/1993,10/02/1994,0.067,11.6,gram/tonne,Gold,777.2,kilogram,1.2,GOLD,0.7772,11.6
S0000269,31/12/2019,,0.043,4.47,gram/tonne,Gold,192.21,kilogram,0.63,GOLD,0.19221000000000002,4.47
S0000269,31/12/2019,,0.043,4.47,gram/tonne,Gold,192.21,kilogram,0.63,GOLD,0.19221000000000002,4.47
S0000272,23/06/2021,,1.269,1.5,gram/tonne,Gold,1903.5,kilogram,0.5,GOLD,1.9035,1.5
S0000272,23/06/2021,,1.183,1.3,gram/tonne,Gold,1537.9,kilogram,0.5,GOLD,1.5379,1.3
S0000275,12/07/1993,,0.05,3.0,gram/tonne,Gold,150.0,kilogram,,GOLD,0.15,3.0
S0000278,30/06/2017,29/06/2018,0.868394,8.42,gram/tonne,Gold,7311.87748,kilogram,2.5,GOLD,7.31187748,8.42
S0000278,30/06/2017,29/06/2018,0.471365,5.59,gram/tonne,Gold,2634.93035,kilogram,2.5,GOLD,2.6349303500000003,5.59
S0000278,30/06/2017,29/06/2018,0.806394,7.49,gram/tonne,Gold,6039.89106,kilogram,,GOLD,6.0398910599999995,7.49
S0000279,07/02/2012,18/12/2012,0.034,1.2,gram/tonne,Gold,40.8,kilogram,,GOLD,0.040799999999999996,1.2
S0000279,07/02/2012,18/12/2012,0.318,0.79,gram/tonne,Gold,251.22,kilogram,,GOLD,0.25122,0.79
S0000282,25/07/2016,,1.494,2.31,gram/tonne,Gold,3451.14,kilogram,,GOLD,3.4511399999999997,2.31
S0000282,25/07/2016,,0.008,2.12,gram/tonne,Gold,16.96,kilogram,,GOLD,0.01696,2.12
S0000289,31/12/2015,30/12/2019,0.46,2.36,gram/tonne,Gold,1085.6,kilogram,0.8,GOLD,1.0856,2.36
S0000289,31/12/2015,30/12/2019,1.13,1.84,gram/tonne,Gold,2079.2,kilogram,0.8,GOLD,2.0791999999999997,1.84
S0000290,31/12/2004,19/10/2010,0.025,3.5,gram/tonne,Gold,87.5,kilogram,1.0,GOLD,0.0875,3.5
S0000291,31/12/2015,30/12/2019,0.16,2.07,gram/tonne,Gold,331.2,kilogram,0.8,GOLD,0.3312,2.07
S0000293,31/12/2019,,1.62,2.4,gram/tonne,Gold,3888.0,kilogram,,GOLD,3.888,2.4
S0000299,03/10/2019,,1.165,2.13,gram/tonne,Gold,2481.45,kilogram,0.5,GOLD,2.4814499999999997,2.13
S0000299,03/10/2019,,0.06,10.3,gram/tonne,Gold,618.0,kilogram,2.0,GOLD,0.618,10.3
S0000299,03/10/2019,,0.5,1.3,gram/tonne,Gold,650.0,kilogram,0.5,GOLD,0.65,1.3
S0000302,30/06/2001,,0.005,1.0,gram/tonne,Gold,5.0,kilogram,,GOLD,0.005,1.0
S0000303,30/06/2015,09/07/2020,0.0469,3.1,gram/tonne,Gold,145.39,kilogram,,GOLD,0.14539,3.1
S0000303,30/06/2015,09/07/2020,0.0199,4.0,gram/tonne,Gold,79.6,kilogram,,GOLD,0.07959999999999999,4.0
S0000307,12/05/2006,30/12/2011,0.046,2.0,gram/tonne,Gold,92.0,kilogram,0.8,GOLD,0.092,2.0
S0000308,12/05/2006,30/06/2011,0.293,1.4,gram/tonne,Gold,410.2,kilogram,0.8,GOLD,0.4102,1.4
S0000308,12/05/2006,30/06/2011,0.211,1.3,gram/tonne,Gold,274.3,kilogram,0.8,GOLD,0.2743,1.3
S0000309,30/06/2016,29/09/2020,0.002636,1.44,gram/tonne,Gold,3.79584,kilogram,0.7,GOLD,0.00379584,1.44
S0000315,30/06/2020,,0.62,1.6,gram/tonne,Gold,992.0,kilogram,,GOLD,0.992,1.6
S0000317,30/06/2020,,0.17,2.2,gram/tonne,Gold,374.0,kilogram,,GOLD,0.374,2.2
S0000320,30/06/1998,17/03/1999,5.51,5.8,gram/tonne,Gold,31958.0,kilogram,,GOLD,31.958,5.8
S0000320,30/06/1998,17/03/1999,0.68,4.0,gram/tonne,Gold,2720.0,kilogram,,GOLD,2.72,4.0
S0000320,30/06/1998,17/03/1999,3.07,7.5,gram/tonne,Gold,23025.0,kilogram,,GOLD,23.025,7.5
S0000320,30/06/1998,24/08/1998,0.519,3.6,gram/tonne,Gold,1868.4,kilogram,,GOLD,1.8684,3.6
S0000320,30/06/1998,24/08/1998,5.08,5.9,gram/tonne,Gold,29972.0,kilogram,,GOLD,29.972,5.9
S0000321,30/06/2001,25/05/2007,0.263,1.9,gram/tonne,Gold,499.7,kilogram,,GOLD,0.4997,1.9
S0000321,30/06/2001,25/05/2007,7.325,2.3,gram/tonne,Gold,16847.5,kilogram,,GOLD,16.8475,2.3
S0000321,30/06/2001,25/05/2007,2.128,1.9,gram/tonne,Gold,4043.2,kilogram,,GOLD,4.0432,1.9
S0000321,30/06/2001,22/06/2004,0.253,1.8,gram/tonne,Gold,455.4,kilogram,,GOLD,0.45539999999999997,1.8
S0000321,30/06/2001,22/06/2004,0.985,2.9,gram/tonne,Gold,2856.5,kilogram,,GOLD,2.8565,2.9
S0000323,30/06/2020,,0.28,5.5,gram/tonne,Gold,1540.0,kilogram,,GOLD,1.54,5.5
S0000323,30/06/2020,,0.93,7.0,gram/tonne,Gold,6510.0,kilogram,,GOLD,6.51,7.0
S0000323,30/06/2020,,0.4,6.4,gram/tonne,Gold,2560.0,kilogram,,GOLD,2.56,6.4
S0000331,31/03/1998,18/05/1998,0.418,2.8,gram/tonne,Gold,1170.4,kilogram,,GOLD,1.1704,2.8
S0000337,13/09/2011,,0.0493,1.48,gram/tonne,Gold,72.964,kilogram,,GOLD,0.072964,1.48
S0000340,05/01/2005,30/06/2009,1.004,2.19,gram/tonne,Gold,2198.76,kilogram,,GOLD,2.19876,2.19
S0000341,30/06/1994,01/05/2001,0.166,1.7,gram/tonne,Gold,282.2,kilogram,,GOLD,0.2822,1.7
S0000347,30/06/1997,,0.557,1.53,gram/tonne,Gold,852.21,kilogram,0.9,GOLD,0.85221,1.53
S0000347,30/06/1997,,0.396,1.57,gram/tonne,Gold,621.72,kilogram,0.9,GOLD,0.62172,1.57
S0000349,31/12/2015,,0.084,4.6,gram/tonne,Gold,386.4,kilogram,,GOLD,0.38639999999999997,4.6
S0000349,31/12/2015,,0.101,4.0,gram/tonne,Gold,404.0,kilogram,,GOLD,0.404,4.0
S0000350,30/06/2011,29/06/2013,0.195,1.8,gram/tonne,Gold,351.0,kilogram,,GOLD,0.351,1.8
S0000350,30/06/2011,29/06/2013,1.711,1.5,gram/tonne,Gold,2566.5,kilogram,,GOLD,2.5665,1.5
S0000350,30/06/2011,29/06/2013,1.043,1.9,gram/tonne,Gold,1981.7,kilogram,,GOLD,1.9817,1.9
S0000352,29/09/2020,,0.91,1.26,gram/tonne,Gold,1146.6,kilogram,0.5,GOLD,1.1465999999999998,1.26
S0000352,29/09/2020,,0.3,1.08,gram/tonne,Gold,324.0,kilogram,0.5,GOLD,0.324,1.08
S0000354,25/06/2012,,2.61999,1.81,gram/tonne,Gold,4742.1819,kilogram,0.2,GOLD,4.742181899999999,1.81
S0000354,25/06/2012,,1.35794,1.31,gram/tonne,Gold,1778.9014,kilogram,0.2,GOLD,1.7789014,1.31
S0000357,31/12/2019,,0.139,1.0,gram/tonne,Gold,139.0,kilogram,0.5,GOLD,0.139,1.0
S0000357,31/12/2019,,6.003,1.3,gram/tonne,Gold,7803.9,kilogram,0.5,GOLD,7.8039,1.3
S0000357,31/12/2019,,0.374,1.1,gram/tonne,Gold,411.4,kilogram,0.5,GOLD,0.4114,1.1
S0000357,31/12/2019,,0.261,0.8,gram/tonne,Gold,208.8,kilogram,0.5,GOLD,0.2088,0.8
S0000357,31/12/2019,,5.981,1.2,gram/tonne,Gold,7177.2,kilogram,0.5,GOLD,7.1772,1.2
S0000362,30/06/2003,03/12/2003,1.026,4.78,gram/tonne,Gold,4904.28,kilogram,,GOLD,4.90428,4.78
S0000367,31/12/2014,30/12/2015,0.125,3.07,gram/tonne,Gold,383.75,kilogram,,GOLD,0.38375,3.07
S0000367,31/12/2014,30/12/2015,0.066,4.03,gram/tonne,Gold,265.98,kilogram,,GOLD,0.26598,4.03
S0000375,30/06/2003,03/12/2003,5.606,3.42,gram/tonne,Gold,19172.52,kilogram,,GOLD,19.17252,3.42
S0000377,30/06/2009,29/06/2011,0.24,1.3,gram/tonne,Gold,312.0,kilogram,,GOLD,0.312,1.3
S0000377,30/06/2009,29/06/2011,6.49,1.35,gram/tonne,Gold,8761.5,kilogram,,GOLD,8.7615,1.35
S0000377,30/06/2009,29/06/2011,3.8,1.27,gram/tonne,Gold,4826.0,kilogram,,GOLD,4.826,1.27
S0000378,31/12/1989,18/03/1992,0.07,2.4,gram/tonne,Gold,168.0,kilogram,,GOLD,0.168,2.4
S0000380,30/06/1998,31/05/2005,0.1,1.0,gram/tonne,Gold,100.0,kilogram,0.5,GOLD,0.1,1.0
S0000380,30/06/1998,31/05/2005,0.228,1.7,gram/tonne,Gold,387.6,kilogram,0.5,GOLD,0.3876,1.7
S0000382,30/06/2009,29/06/2011,1.35,1.64,gram/tonne,Gold,2214.0,kilogram,,GOLD,2.214,1.64
S0000382,30/06/2009,29/06/2011,0.45,1.18,gram/tonne,Gold,531.0,kilogram,,GOLD,0.531,1.18
S0000385,01/10/1999,17/04/2000,0.09,3.6,gram/tonne,Gold,324.0,kilogram,,GOLD,0.324,3.6
S0000388,30/06/2000,30/06/2004,2.96,1.6,gram/tonne,Gold,4736.0,kilogram,0.5,GOLD,4.736,1.6
S0000389,30/06/2020,,0.479,2.2,gram/tonne,Gold,1053.8,kilogram,,GOLD,1.0537999999999998,2.2
S0000389,30/06/2020,,0.415,2.4,gram/tonne,Gold,996.0,kilogram,,GOLD,0.996,2.4
S0000390,30/06/2020,,3.456,2.0,gram/tonne,Gold,6912.0,kilogram,,GOLD,6.912,2.0
S0000390,30/06/2020,,0.868,1.3,gram/tonne,Gold,1128.4,kilogram,,GOLD,1.1284,1.3
S0000390,30/06/2020,,1.449,1.6,gram/tonne,Gold,2318.4,kilogram,,GOLD,2.3184,1.6
S0000394,19/03/2020,,65.8,1.3,gram/tonne,Gold,85540.0,kilogram,0.4,GOLD,85.54,1.3
S0000394,19/03/2020,,14.6,1.4,gram/tonne,Gold,20440.0,kilogram,0.4,GOLD,20.44,1.4
S0000399,02/09/2010,,0.35,2.18,gram/tonne,Gold,763.0,kilogram,0.5,GOLD,0.763,2.18
S0000399,02/09/2010,,0.18,1.6,gram/tonne,Gold,288.0,kilogram,0.5,GOLD,0.288,1.6
S0000401,31/12/2014,,3.72,1.13,gram/tonne,Gold,4203.6,kilogram,,GOLD,4.203600000000001,1.13
S0000402,14/01/2015,30/12/2015,18.09,1.5,gram/tonne,Gold,27135.0,kilogram,1.0,GOLD,27.135,1.5
S0000402,14/01/2015,30/12/2015,6.39,1.3,gram/tonne,Gold,8307.0,kilogram,1.0,GOLD,8.307,1.3
S0000402,14/01/2015,30/12/2015,21.54,0.6,gram/tonne,Gold,12924.0,kilogram,1.0,GOLD,12.924,0.6
S0000402,14/01/2015,30/12/2015,10.98,0.6,gram/tonne,Gold,6588.0,kilogram,1.0,GOLD,6.588,0.6
S0000404,30/06/1995,29/04/2008,0.185,3.2,gram/tonne,Gold,592.0,kilogram,,GOLD,0.592,3.2
S0000404,30/06/1995,29/04/2008,0.064,2.6,gram/tonne,Gold,166.4,kilogram,,GOLD,0.1664,2.6
S0000404,30/06/1995,29/04/2008,0.023,2.3,gram/tonne,Gold,52.9,kilogram,,GOLD,0.052899999999999996,2.3
S0000409,17/05/2005,28/07/2009,0.114,4.6,gram/tonne,Gold,524.4,kilogram,1.0,GOLD,0.5244,4.6
S0000409,17/05/2005,28/07/2009,0.018,2.6,gram/tonne,Gold,46.8,kilogram,1.0,GOLD,0.046799999999999994,2.6
S0000416,30/06/1994,30/06/1995,0.523,2.3,gram/tonne,Gold,1202.9,kilogram,0.5,GOLD,1.2029,2.3
S0000416,30/06/1994,30/06/1995,0.26,2.3,gram/tonne,Gold,598.0,kilogram,0.5,GOLD,0.598,2.3
S0000416,30/06/1994,30/06/1995,0.302,2.5,gram/tonne,Gold,755.0,kilogram,0.5,GOLD,0.755,2.5
S0000416,30/06/1994,30/06/1995,0.285,2.6,gram/tonne,Gold,741.0,kilogram,0.5,GOLD,0.741,2.6
S0000416,30/06/1994,30/06/1995,0.071,2.6,gram/tonne,Gold,184.6,kilogram,0.5,GOLD,0.1846,2.6
S0000417,05/09/2013,29/06/2015,0.278,1.7,gram/tonne,Gold,472.6,kilogram,1.0,GOLD,0.4726,1.7
S0000417,05/09/2013,29/06/2015,0.534,1.8,gram/tonne,Gold,961.2,kilogram,1.0,GOLD,0.9612,1.8
S0000424,01/06/2016,04/02/2020,0.225,0.82,gram/tonne,Gold,184.5,kilogram,6.0,GOLD,0.1845,0.82
S0000426,04/11/2020,,2.1409,1.32,gram/tonne,Gold,2825.988,kilogram,0.5,GOLD,2.8259879999999997,1.32
S0000426,04/11/2020,,0.0898,1.26,gram/tonne,Gold,113.148,kilogram,0.5,GOLD,0.113148,1.26
S0000426,04/11/2020,,2.0159,1.33,gram/tonne,Gold,2681.147,kilogram,0.5,GOLD,2.6811469999999997,1.33
S0000426,04/11/2020,,0.0352,1.2,gram/tonne,Gold,42.24,kilogram,0.5,GOLD,0.04224,1.2
S0000426,04/11/2020,,5.2454,1.05,gram/tonne,Gold,5507.67,kilogram,0.5,GOLD,5.50767,1.05
S0000426,04/11/2020,,0.0866,1.23,gram/tonne,Gold,106.518,kilogram,0.5,GOLD,0.106518,1.23
S0000426,04/11/2020,,2.2468,1.1,gram/tonne,Gold,2471.48,kilogram,0.5,GOLD,2.47148,1.1
S0000426,04/11/2020,,1.1604,1.1,gram/tonne,Gold,1276.44,kilogram,0.5,GOLD,1.27644,1.1
S0000426,04/11/2020,,1.7514,0.95,gram/tonne,Gold,1663.83,kilogram,0.5,GOLD,1.66383,0.95
S0000428,30/09/1997,,0.022,2.5,gram/tonne,Gold,55.0,kilogram,0.5,GOLD,0.055,2.5
S0000428,30/09/1997,,0.199,1.9,gram/tonne,Gold,378.1,kilogram,0.5,GOLD,0.37810000000000005,1.9
S0000428,30/09/1997,,0.047,2.81,gram/tonne,Gold,132.07,kilogram,0.5,GOLD,0.13207,2.81
S0000429,20/08/2020,,3.04,2.2,gram/tonne,Gold,6688.0,kilogram,0.6,GOLD,6.688,2.2
S0000429,20/08/2020,,0.59,1.66,gram/tonne,Gold,979.4,kilogram,0.6,GOLD,0.9793999999999999,1.66
S0000431,31/12/2019,,0.072,4.0,gram/tonne,Gold,288.0,kilogram,,GOLD,0.288,4.0
S0000431,31/12/2019,,0.003,5.0,gram/tonne,Gold,15.0,kilogram,,GOLD,0.015,5.0
S0000435,02/04/1996,29/06/2013,0.072,4.0,gram/tonne,Gold,288.0,kilogram,1.0,GOLD,0.288,4.0
S0000435,02/04/1996,29/06/2013,0.003,5.0,gram/tonne,Gold,15.0,kilogram,1.0,GOLD,0.015,5.0
S0000437,28/10/2019,,0.534,1.43,gram/tonne,Gold,763.62,kilogram,0.8,GOLD,0.76362,1.43
S0000437,28/10/2019,,0.638,2.13,gram/tonne,Gold,1358.94,kilogram,0.8,GOLD,1.35894,2.13
S0000438,21/12/2020,,1.21,1.27,gram/tonne,Gold,1536.7,kilogram,,GOLD,1.5367,1.27
S0000438,21/12/2020,,1.21,3.6,gram/tonne,Silver,4356.0,kilogram,,GOLD,4.356,3.6
S0000438,21/12/2020,,0.338,3.5,gram/tonne,Silver,1183.0,kilogram,,GOLD,1.183,3.5
S0000438,21/12/2020,,0.338,1.2,gram/tonne,Gold,405.6,kilogram,,GOLD,0.4056,1.2
S0000440,30/06/2001,12/11/2003,0.12,1.53,gram/tonne,Gold,183.6,kilogram,0.5,GOLD,0.18359999999999999,1.53
S0000440,30/06/2001,12/11/2003,0.013,1.0,gram/tonne,Gold,13.0,kilogram,0.5,GOLD,0.013,1.0
S0000440,30/06/2001,12/11/2003,0.128,1.37,gram/tonne,Gold,175.36,kilogram,0.5,GOLD,0.17536000000000002,1.37
S0000440,30/06/2001,12/11/2003,0.037,2.0,gram/tonne,Gold,74.0,kilogram,0.5,GOLD,0.074,2.0
