,minedex_coords,minedex_site,wamex_lat,wamex_lon,distance
0,"(-23.715655, 119.281652)",S0002505,-23.722923,119.288533,1.06784626317382 km
1,"(-23.715655, 119.281652)",S0002505,-23.741126,119.34726,7.260152057258165 km
2,"(-27.05574, 117.697197)",S0001380,-26.991805,117.63881,9.151869117283306 km
3,"(-28.40897, 121.147797)",S0002897,-28.49377,121.080858,11.45921164233483 km
4,"(-28.40897, 121.147797)",S0002898,-28.49377,121.080858,11.45921164233483 km
5,"(-28.444611, 121.155098)",S0018933,-28.49377,121.080858,9.085297948373535 km
6,"(-28.444611, 121.155098)",S0019383,-28.49377,121.080858,9.085297948373535 km
7,"(-28.43095, 121.146103)",S0022300,-28.49377,121.080858,9.45007156070653 km
8,"(-28.483949, 121.169987)",S0223460,-28.49377,121.080858,8.794624922224056 km
9,"(-28.478071, 121.158546)",S0224705,-28.49377,121.080858,7.803421102125467 km
10,"(-28.483949, 121.169987)",S0229619,-28.49377,121.080858,8.794624922224056 km
11,"(-28.397473, 121.145223)",S0231974,-28.49377,121.080858,12.395494823033633 km
12,"(-21.079196, 116.927548)",S0001501,-21.039737,116.957508,5.364864497660358 km
13,"(-21.079069, 116.923897)",S0019518,-21.039737,116.957508,5.582657787764997 km
14,"(-21.066667, 116.936068)",S0022459,-21.039737,116.957508,3.7223086026016277 km
15,"(-21.079069, 116.923897)",S0023122,-21.039737,116.957508,5.582657787764997 km
16,"(-21.079196, 116.927548)",S0001501,-21.034671,116.976892,7.113520797170964 km
17,"(-21.079069, 116.923897)",S0019518,-21.034671,116.976892,7.382390283820677 km
18,"(-21.066667, 116.936068)",S0022459,-21.034671,116.976892,5.527474343841001 km
19,"(-21.079069, 116.923897)",S0023122,-21.034671,116.976892,7.382390283820677 km
20,"(-21.079196, 116.927548)",S0001501,-21.024218,116.987278,8.694332711536306 km
21,"(-21.079069, 116.923897)",S0019518,-21.024218,116.987278,8.959682645585714 km
22,"(-21.066667, 116.936068)",S0022459,-21.024218,116.987278,7.100694430340335 km
23,"(-21.079069, 116.923897)",S0023122,-21.024218,116.987278,8.959682645585714 km
24,"(-21.079196, 116.927548)",S0001501,-21.016376,116.989857,9.503550624519898 km
25,"(-21.079069, 116.923897)",S0019518,-21.016376,116.989857,9.75608763965306 km
26,"(-21.066667, 116.936068)",S0022459,-21.016376,116.989857,7.890630059109054 km
27,"(-21.079069, 116.923897)",S0023122,-21.016376,116.989857,9.75608763965306 km
28,"(-20.757111, 117.704498)",S0001443,-20.809588,117.628839,9.788358720563991 km
29,"(-20.757111, 117.704498)",S0001443,-20.820502,117.613931,11.754627389215363 km
30,"(-20.77564, 118.781097)",S0022306,-20.685247,118.836603,11.557587032604907 km
31,"(-20.768925, 118.802339)",S0022810,-20.685247,118.836603,9.927932503832164 km
32,"(-24.638213, 118.585512)",S0001538,-24.657586,118.619474,4.052891317700783 km
33,"(-24.638213, 118.585512)",S0001538,-24.649891,118.62548,4.248053416356368 km
34,"(-24.638213, 118.585512)",S0001538,-24.638217,118.591673,0.6237624906130815 km
35,"(-24.638213, 118.585512)",S0001538,-24.647358,118.614185,3.0745197589650575 km
36,"(-24.638213, 118.585512)",S0001538,-24.672265,118.54423,5.62945764774899 km
37,"(-20.77564, 118.781097)",S0022306,-20.695154,118.856957,11.909240875042824 km
38,"(-20.768925, 118.802339)",S0022810,-20.695154,118.856957,9.953334616519113 km
39,"(-27.05574, 117.697197)",S0001380,-26.980859,117.744556,9.535746619079546 km
40,"(-28.40897, 121.147797)",S0002897,-28.471179,121.05448,11.449706648020404 km
41,"(-28.40897, 121.147797)",S0002898,-28.471179,121.05448,11.449706648020404 km
42,"(-28.444611, 121.155098)",S0018933,-28.471179,121.05448,10.285296121997067 km
43,"(-28.444611, 121.155098)",S0019383,-28.471179,121.05448,10.285296121997067 km
44,"(-28.43095, 121.146103)",S0022300,-28.471179,121.05448,10.02086247016106 km
45,"(-28.483949, 121.169987)",S0223460,-28.471179,121.05448,11.399197948335733 km
46,"(-28.478071, 121.158546)",S0224705,-28.471179,121.05448,10.219509928514075 km
47,"(-28.483949, 121.169987)",S0229619,-28.471179,121.05448,11.399197948335733 km
48,"(-28.397473, 121.145223)",S0231974,-28.471179,121.05448,12.072727669300702 km
49,"(-21.079196, 116.927548)",S0001501,-21.030299,116.984255,8.002781712701443 km
50,"(-21.079069, 116.923897)",S0019518,-21.030299,116.984255,8.277034419760597 km
51,"(-21.066667, 116.936068)",S0022459,-21.030299,116.984255,6.42630802030197 km
52,"(-21.079069, 116.923897)",S0023122,-21.030299,116.984255,8.277034419760597 km
53,"(-21.079196, 116.927548)",S0001501,-21.02861,116.991213,8.669019655065492 km
54,"(-21.079069, 116.923897)",S0019518,-21.02861,116.991213,8.953229082044247 km
55,"(-21.066667, 116.936068)",S0022459,-21.02861,116.991213,7.113776086402381 km
56,"(-21.079069, 116.923897)",S0023122,-21.02861,116.991213,8.953229082044247 km
57,"(-21.205698, 119.238599)",S0003148,-21.320382,119.264123,12.971249918037454 km
58,"(-21.228789, 119.276288)",S0004433,-21.320382,119.264123,10.21951310853832 km
59,"(-21.205698, 119.238599)",S0018892,-21.320382,119.264123,12.971249918037454 km
60,"(-23.715655, 119.281652)",S0002505,-23.74118,119.347271,7.263509925866895 km
61,"(-27.321131, 118.141403)",S0017807,-27.349403,118.154093,3.375108344911571 km
62,"(-27.321131, 118.141403)",S0017807,-27.349245,118.160035,3.6200236060163387 km
63,"(-27.321131, 118.141403)",S0017807,-27.34947,118.160139,3.6467223364610915 km
64,"(-27.321131, 118.141403)",S0017807,-27.350832,118.159172,3.7314187810538604 km
65,"(-27.321131, 118.141403)",S0017807,-27.349993,118.158021,3.5961943385770643 km
66,"(-27.321131, 118.141403)",S0017807,-27.34884,118.163165,3.7503509790619045 km
67,"(-27.321131, 118.141403)",S0017807,-27.349662,118.147797,3.224183456679171 km
68,"(-27.321131, 118.141403)",S0017807,-27.346071,118.154139,3.0374051260163295 km
69,"(-24.638213, 118.585512)",S0001538,-24.646403,118.572246,1.6207356348267032 km
70,"(-24.638213, 118.585512)",S0001538,-24.656957,118.61912,3.985808698235383 km
71,"(-24.638213, 118.585512)",S0001538,-24.664842,118.603749,3.479761389533496 km
72,"(-24.638213, 118.585512)",S0001538,-24.658532,118.551214,4.137825222767274 km
73,"(-24.638213, 118.585512)",S0001538,-24.654739,118.553904,3.686496753829752 km
74,"(-24.638213, 118.585512)",S0001538,-24.64311,118.578932,0.85907627446859 km
75,"(-24.638213, 118.585512)",S0001538,-24.64248,118.622786,3.8031766155340603 km
76,"(-24.638213, 118.585512)",S0001538,-24.637746,118.631359,4.642016059727763 km
77,"(-24.638213, 118.585512)",S0001538,-24.648316,118.565472,2.3170133076945563 km
78,"(-27.05574, 117.697197)",S0001380,-26.97719,117.778681,11.880440800305268 km
79,"(-28.40897, 121.147797)",S0002897,-28.48385,121.174319,8.695841864066125 km
80,"(-28.40897, 121.147797)",S0002898,-28.48385,121.174319,8.695841864066125 km
81,"(-28.444611, 121.155098)",S0018933,-28.48385,121.174319,4.738686762152595 km
82,"(-28.444611, 121.155098)",S0019383,-28.48385,121.174319,4.738686762152595 km
83,"(-28.43095, 121.146103)",S0022300,-28.48385,121.174319,6.481439575987154 km
84,"(-28.483949, 121.169987)",S0223460,-28.48385,121.174319,0.42432685346010524 km
85,"(-28.478071, 121.158546)",S0224705,-28.48385,121.174319,1.6720468379396607 km
86,"(-28.483949, 121.169987)",S0229619,-28.48385,121.174319,0.42432685346010524 km
87,"(-28.397473, 121.145223)",S0231974,-28.48385,121.174319,9.988168464712581 km
88,"(-21.079196, 116.927548)",S0001501,-21.079646,116.927277,0.05723101082512681 km
89,"(-21.079069, 116.923897)",S0019518,-21.079646,116.927277,0.3569964131116318 km
90,"(-21.066667, 116.936068)",S0022459,-21.079646,116.927277,1.7028157650734097 km
91,"(-21.079069, 116.923897)",S0023122,-21.079646,116.927277,0.3569964131116318 km
92,"(-21.205698, 119.238599)",S0003148,-21.321097,119.264304,13.052582429083344 km
93,"(-21.228789, 119.276288)",S0004433,-21.321097,119.264304,10.295790755989621 km
94,"(-21.205698, 119.238599)",S0018892,-21.321097,119.264304,13.052582429083344 km
95,"(-24.638213, 118.585512)",S0001538,-24.64265,118.571961,1.4573048270082332 km
96,"(-24.638213, 118.585512)",S0001538,-24.633369,118.59583,1.174390483247161 km
97,"(-24.638213, 118.585512)",S0001538,-24.65801,118.581342,2.2331326770577347 km
98,"(-24.638213, 118.585512)",S0001538,-24.655112,118.624501,4.368484957931814 km
99,"(-24.638213, 118.585512)",S0001538,-24.641446,118.611511,2.656449568140462 km
100,"(-24.638213, 118.585512)",S0001538,-24.656749,118.587017,2.0588347592526235 km
101,"(-28.40897, 121.147797)",S0002897,-28.483914,121.174282,8.70152966004887 km
102,"(-28.40897, 121.147797)",S0002898,-28.483914,121.174282,8.70152966004887 km
103,"(-28.444611, 121.155098)",S0018933,-28.483914,121.174282,4.743760274914006 km
104,"(-28.444611, 121.155098)",S0019383,-28.483914,121.174282,4.743760274914006 km
105,"(-28.43095, 121.146103)",S0022300,-28.483914,121.174282,6.486312990828986 km
106,"(-28.483949, 121.169987)",S0223460,-28.483914,121.174282,0.42057973769285695 km
107,"(-28.478071, 121.158546)",S0224705,-28.483914,121.174282,1.6714354264524733 km
108,"(-28.483949, 121.169987)",S0229619,-28.483914,121.174282,0.42057973769285695 km
109,"(-28.397473, 121.145223)",S0231974,-28.483914,121.174282,9.993933485590345 km
110,"(-21.079196, 116.927548)",S0001501,-21.060448,116.963085,4.236448948796138 km
111,"(-21.079069, 116.923897)",S0019518,-21.060448,116.963085,4.564618514875146 km
112,"(-21.066667, 116.936068)",S0022459,-21.060448,116.963085,2.8909724099568805 km
113,"(-21.079069, 116.923897)",S0023122,-21.060448,116.963085,4.564618514875146 km
114,"(-21.079196, 116.927548)",S0001501,-21.043805,116.96692,5.665435142137533 km
115,"(-21.079069, 116.923897)",S0019518,-21.043805,116.96692,5.936023042842717 km
116,"(-21.066667, 116.936068)",S0022459,-21.043805,116.96692,4.085198594016891 km
117,"(-21.079069, 116.923897)",S0023122,-21.043805,116.96692,5.936023042842717 km
118,"(-21.079196, 116.927548)",S0001501,-21.028782,116.992099,8.72731380638788 km
119,"(-21.079069, 116.923897)",S0019518,-21.028782,116.992099,9.013591454577341 km
120,"(-21.066667, 116.936068)",S0022459,-21.028782,116.992099,7.177030466899396 km
121,"(-21.079069, 116.923897)",S0023122,-21.028782,116.992099,9.013591454577341 km
122,"(-21.079196, 116.927548)",S0001501,-21.021526,116.99055,9.14590268183741 km
123,"(-21.079069, 116.923897)",S0019518,-21.021526,116.99055,9.411792272420714 km
124,"(-21.066667, 116.936068)",S0022459,-21.021526,116.99055,7.552940106777242 km
125,"(-21.079069, 116.923897)",S0023122,-21.021526,116.99055,9.411792272420714 km
126,"(-28.765087, 116.962407)",S0001256,-28.705993,116.948175,6.695402611648809 km
127,"(-28.744567, 116.945103)",S0001257,-28.705993,116.948175,4.285725787649862 km
128,"(-28.765087, 116.962407)",S0002039,-28.705993,116.948175,6.695402611648809 km
129,"(-28.776882, 116.964949)",S0018874,-28.705993,116.948175,8.02576706223653 km
130,"(-28.767751, 116.959301)",S0018875,-28.705993,116.948175,6.930477521973282 km
131,"(-28.74515, 116.943556)",S0019515,-28.705993,116.948175,4.363216872240838 km
132,"(-28.774319, 116.963017)",S0020268,-28.705993,116.948175,7.710204811235581 km
133,"(-28.769453, 116.960083)",S0020269,-28.705993,116.948175,7.1289049387449195 km
134,"(-28.775338, 116.95315)",S0020270,-28.705993,116.948175,7.700958728044637 km
135,"(-28.827388, 117.012276)",S0033008,-28.705993,116.948175,14.83941996684537 km
136,"(-21.079196, 116.927548)",S0001501,-21.061765,116.928027,1.930566350750285 km
137,"(-21.079069, 116.923897)",S0019518,-21.061765,116.928027,1.9633495402909569 km
138,"(-21.066667, 116.936068)",S0022459,-21.061765,116.928027,0.9964468918691778 km
139,"(-21.079069, 116.923897)",S0023122,-21.061765,116.928027,1.9633495402909569 km
140,"(-21.079196, 116.927548)",S0001501,-21.093973,116.888498,4.375120412258535 km
141,"(-21.079069, 116.923897)",S0019518,-21.093973,116.888498,4.031505137752987 km
142,"(-21.066667, 116.936068)",S0022459,-21.093973,116.888498,5.794444124427052 km
143,"(-21.079069, 116.923897)",S0023122,-21.093973,116.888498,4.031505137752987 km
144,"(-21.079196, 116.927548)",S0001501,-21.096511,116.887736,4.559460742636269 km
145,"(-21.079069, 116.923897)",S0019518,-21.096511,116.887736,4.224679081096614 km
146,"(-21.066667, 116.936068)",S0022459,-21.096511,116.887736,6.01184824492374 km
147,"(-21.079069, 116.923897)",S0023122,-21.096511,116.887736,4.224679081096614 km
148,"(-21.079196, 116.927548)",S0001501,-21.093376,116.887969,4.402152009463489 km
149,"(-21.079069, 116.923897)",S0019518,-21.093376,116.887969,4.055455510611392 km
150,"(-21.066667, 116.936068)",S0022459,-21.093376,116.887969,5.807484043090257 km
151,"(-21.079069, 116.923897)",S0023122,-21.093376,116.887969,4.055455510611392 km
152,"(-21.079196, 116.927548)",S0001501,-21.096195,116.887784,4.540325432649235 km
153,"(-21.079069, 116.923897)",S0019518,-21.096195,116.887784,4.204352530370412 km
154,"(-21.066667, 116.936068)",S0022459,-21.096195,116.887784,5.988514585375341 km
155,"(-21.079069, 116.923897)",S0023122,-21.096195,116.887784,4.204352530370412 km
156,"(-21.079196, 116.927548)",S0001501,-21.111516,116.912673,3.8979293187613666 km
157,"(-21.079069, 116.923897)",S0019518,-21.111516,116.912673,3.777029757518739 km
158,"(-21.066667, 116.936068)",S0022459,-21.111516,116.912673,5.52871214246581 km
159,"(-21.079069, 116.923897)",S0023122,-21.111516,116.912673,3.777029757518739 km
160,"(-21.066667, 116.936068)",S0022459,-20.936116,116.911006,14.687208073029987 km
161,"(-21.066667, 116.936068)",S0022459,-20.940105,116.919929,14.112679181266127 km
162,"(-24.638213, 118.585512)",S0001538,-24.637034,118.618784,3.3711262105298196 km
163,"(-24.638213, 118.585512)",S0001538,-24.635346,118.584001,0.352497032853411 km
164,"(-24.638213, 118.585512)",S0001538,-24.63946,118.580002,0.5746961383350055 km
165,"(-24.638213, 118.585512)",S0001538,-24.646085,118.60996,2.6242289013784608 km
166,"(-24.638213, 118.585512)",S0001538,-24.645466,118.627241,4.3003874540946185 km
167,"(-24.638213, 118.585512)",S0001538,-24.648758,118.62757,4.415232696346164 km
168,"(-27.05574, 117.697197)",S0001380,-26.976467,117.747097,10.083533124499054 km
169,"(-21.079196, 116.927548)",S0001501,-21.03028,116.976181,7.408108847454685 km
170,"(-21.079069, 116.923897)",S0019518,-21.03028,116.976181,7.662111313491979 km
171,"(-21.066667, 116.936068)",S0022459,-21.03028,116.976181,5.79764237346692 km
172,"(-21.079069, 116.923897)",S0023122,-21.03028,116.976181,7.662111313491979 km
173,"(-21.079196, 116.927548)",S0001501,-21.058514,116.962854,4.325013079930432 km
174,"(-21.079069, 116.923897)",S0019518,-21.058514,116.962854,4.64432770875599 km
175,"(-21.066667, 116.936068)",S0022459,-21.058514,116.962854,2.9264849518837073 km
176,"(-21.079069, 116.923897)",S0023122,-21.058514,116.962854,4.64432770875599 km
177,"(-21.079196, 116.927548)",S0001501,-21.020369,116.990829,9.25638942075238 km
178,"(-21.079069, 116.923897)",S0019518,-21.020369,116.990829,9.52016219356974 km
179,"(-21.066667, 116.936068)",S0022459,-21.020369,116.990829,7.659850079227619 km
180,"(-21.079069, 116.923897)",S0023122,-21.020369,116.990829,9.52016219356974 km
181,"(-21.079196, 116.927548)",S0001501,-21.018156,116.991253,9.461223610901417 km
182,"(-21.079069, 116.923897)",S0019518,-21.018156,116.991253,9.720808981767197 km
183,"(-21.066667, 116.936068)",S0022459,-21.018156,116.991253,7.858076927937217 km
184,"(-21.079069, 116.923897)",S0023122,-21.018156,116.991253,9.720808981767197 km
185,"(-21.079196, 116.927548)",S0001501,-21.016367,116.989867,9.504988308604853 km
186,"(-21.079069, 116.923897)",S0019518,-21.016367,116.989867,9.757527116614723 km
187,"(-21.066667, 116.936068)",S0022459,-21.016367,116.989867,7.8920698156181945 km
188,"(-21.079069, 116.923897)",S0023122,-21.016367,116.989867,9.757527116614723 km
189,"(-21.228789, 119.276288)",S0004433,-21.36269,119.278297,14.827103810642335 km
190,"(-24.638213, 118.585512)",S0001538,-24.643104,118.622755,3.8092675211196725 km
191,"(-24.638213, 118.585512)",S0001538,-24.640672,118.632158,4.73041494229169 km
192,"(-24.638213, 118.585512)",S0001538,-24.661706,118.604855,3.2567206485156626 km
193,"(-24.638213, 118.585512)",S0001538,-24.644037,118.620801,3.630481011575118 km
194,"(-24.638213, 118.585512)",S0001538,-24.641836,118.633121,4.836718541163399 km
195,"(-24.638213, 118.585512)",S0001538,-24.655666,118.617434,3.7657804103461885 km
196,"(-24.638213, 118.585512)",S0001538,-24.656414,118.559487,3.31754501947247 km
197,"(-24.638213, 118.585512)",S0001538,-24.647606,118.613833,3.050153830372877 km
198,"(-24.638213, 118.585512)",S0001538,-24.616148,118.610495,3.5174390437890874 km
199,"(-27.05574, 117.697197)",S0001380,-26.971481,117.772697,11.97111150996913 km
200,"(-20.77564, 118.781097)",S0022306,-20.791814,118.712388,7.374650047501369 km
201,"(-20.768925, 118.802339)",S0022810,-20.791814,118.712388,9.70263208312183 km
202,"(-20.77564, 118.781097)",S0022306,-20.791448,118.71197,7.407206497758254 km
203,"(-20.768925, 118.802339)",S0022810,-20.791448,118.71197,9.734202746752356 km
204,"(-20.77564, 118.781097)",S0022306,-20.722936,118.668522,13.095715304917942 km
205,"(-20.768925, 118.802339)",S0022810,-20.722936,118.668522,14.837391060213811 km
206,"(-20.77564, 118.781097)",S0022306,-20.797267,118.709001,7.879097106645202 km
207,"(-20.768925, 118.802339)",S0022810,-20.797267,118.709001,10.212360470829685 km
208,"(-20.77564, 118.781097)",S0022306,-20.798708,118.70944,7.8857458956306585 km
209,"(-20.768925, 118.802339)",S0022810,-20.798708,118.70944,10.219185997773673 km
210,"(-21.079196, 116.927548)",S0001501,-21.030867,116.975286,7.297160180703942 km
211,"(-21.079069, 116.923897)",S0019518,-21.030867,116.975286,7.550340219611642 km
212,"(-21.066667, 116.936068)",S0022459,-21.030867,116.975286,5.685608338544539 km
213,"(-21.079069, 116.923897)",S0023122,-21.030867,116.975286,7.550340219611642 km
214,"(-20.77564, 118.781097)",S0022306,-20.724906,118.66741,13.104466008569895 km
215,"(-20.768925, 118.802339)",S0022810,-20.724906,118.66741,14.87324854632365 km
216,"(-20.77564, 118.781097)",S0022306,-20.795815,118.708802,7.851637015839328 km
217,"(-20.768925, 118.802339)",S0022810,-20.795815,118.708802,10.183974780054193 km
218,"(-21.079196, 116.927548)",S0001501,-21.020505,116.991464,9.292863868492846 km
219,"(-21.079069, 116.923897)",S0019518,-21.020505,116.991464,9.558272384276325 km
220,"(-21.066667, 116.936068)",S0022459,-21.020505,116.991464,7.699015280509177 km
221,"(-21.079069, 116.923897)",S0023122,-21.020505,116.991464,9.558272384276325 km
222,"(-20.77564, 118.781097)",S0022306,-20.691344,118.862688,12.622034959248337 km
223,"(-20.768925, 118.802339)",S0022810,-20.691344,118.862688,10.643578200219554 km
224,"(-24.638213, 118.585512)",S0001538,-24.666745,118.598023,3.4047539162708755 km
225,"(-24.638213, 118.585512)",S0001538,-24.639935,118.630212,4.529579552001468 km
226,"(-21.079196, 116.927548)",S0001501,-21.022638,117.002194,9.970160758023233 km
227,"(-21.079069, 116.923897)",S0019518,-21.022638,117.002194,10.259645247418737 km
228,"(-21.066667, 116.936068)",S0022459,-21.022638,117.002194,8.426329743596451 km
229,"(-21.079069, 116.923897)",S0023122,-21.022638,117.002194,10.259645247418737 km
230,"(-28.40897, 121.147797)",S0002897,-28.483771,121.174504,8.69292331034665 km
231,"(-28.40897, 121.147797)",S0002898,-28.483771,121.174504,8.69292331034665 km
232,"(-28.444611, 121.155098)",S0018933,-28.483771,121.174504,4.737892370261098 km
233,"(-28.444611, 121.155098)",S0019383,-28.483771,121.174504,4.737892370261098 km
234,"(-28.43095, 121.146103)",S0022300,-28.483771,121.174504,6.481277507795197 km
235,"(-28.483949, 121.169987)",S0223460,-28.483771,121.174504,0.44273986677738925 km
236,"(-28.478071, 121.158546)",S0224705,-28.483771,121.174504,1.685494486868752 km
237,"(-28.483949, 121.169987)",S0229619,-28.483771,121.174504,0.44273986677738925 km
238,"(-28.397473, 121.145223)",S0231974,-28.483771,121.174504,9.984968596882402 km
239,"(-27.05574, 117.697197)",S0001380,-27.014681,117.56098,14.261133953291731 km
240,"(-27.05574, 117.697197)",S0001380,-27.009654,117.580388,12.66555872508053 km
241,"(-27.05574, 117.697197)",S0001380,-27.000682,117.607898,10.758151480388047 km
242,"(-27.05574, 117.697197)",S0001380,-27.011501,117.568191,13.707124479601218 km
243,"(-28.40897, 121.147797)",S0002897,-28.48382,121.174095,8.686136747533157 km
244,"(-28.40897, 121.147797)",S0002898,-28.48382,121.174095,8.686136747533157 km
245,"(-28.444611, 121.155098)",S0018933,-28.48382,121.174095,4.726958217096943 km
246,"(-28.444611, 121.155098)",S0019383,-28.48382,121.174095,4.726958217096943 km
247,"(-28.43095, 121.146103)",S0022300,-28.48382,121.174095,6.469104006154622 km
248,"(-28.483949, 121.169987)",S0223460,-28.48382,121.174095,0.40250517122115353 km
249,"(-28.478071, 121.158546)",S0224705,-28.48382,121.174095,1.6505205859812746 km
250,"(-28.483949, 121.169987)",S0229619,-28.48382,121.174095,0.40250517122115353 km
251,"(-28.397473, 121.145223)",S0231974,-28.48382,121.174095,9.978740650074824 km
252,"(-24.638213, 118.585512)",S0001538,-24.638018,118.632133,4.720134899907144 km
253,"(-24.638213, 118.585512)",S0001538,-24.643168,118.579397,0.8273548046589023 km
254,"(-24.638213, 118.585512)",S0001538,-24.641823,118.574203,1.2127668816181683 km
255,"(-24.638213, 118.585512)",S0001538,-24.634691,118.590443,0.6335899726178663 km
256,"(-24.638213, 118.585512)",S0001538,-24.65357,118.575121,2.0000544810663183 km
257,"(-24.638213, 118.585512)",S0001538,-24.644231,118.625378,4.090761417027837 km
258,"(-24.638213, 118.585512)",S0001538,-24.645132,118.570353,1.7154321301647062 km
259,"(-24.638213, 118.585512)",S0001538,-24.66844,118.60501,3.886672198708633 km
260,"(-24.638213, 118.585512)",S0001538,-24.638609,118.590483,0.5051894485257032 km
261,"(-27.05574, 117.697197)",S0001380,-26.976499,117.741051,9.799629630470214 km
262,"(-28.40897, 121.147797)",S0002897,-28.483913,121.174277,8.701277866893703 km
263,"(-28.40897, 121.147797)",S0002898,-28.483913,121.174277,8.701277866893703 km
264,"(-28.444611, 121.155098)",S0018933,-28.483913,121.174277,4.743464585583273 km
265,"(-28.444611, 121.155098)",S0019383,-28.483913,121.174277,4.743464585583273 km
266,"(-28.43095, 121.146103)",S0022300,-28.483913,121.174277,6.486004338481874 km
267,"(-28.483949, 121.169987)",S0223460,-28.483913,121.174277,0.4200912037717878 km
268,"(-28.478071, 121.158546)",S0224705,-28.483913,121.174277,1.6709411281546718 km
269,"(-28.483949, 121.169987)",S0229619,-28.483913,121.174277,0.4200912037717878 km
270,"(-28.397473, 121.145223)",S0231974,-28.483913,121.174277,9.993687753831487 km
271,"(-21.079196, 116.927548)",S0001501,-21.064675,116.895018,3.743370617184858 km
272,"(-21.079069, 116.923897)",S0019518,-21.064675,116.895018,3.398018273238658 km
273,"(-21.066667, 116.936068)",S0022459,-21.064675,116.895018,4.2718125246942185 km
274,"(-21.079069, 116.923897)",S0023122,-21.064675,116.895018,3.398018273238658 km
275,"(-21.079196, 116.927548)",S0001501,-21.044401,116.966467,5.5858074431361535 km
276,"(-21.079069, 116.923897)",S0019518,-21.044401,116.966467,5.857181408696646 km
277,"(-21.066667, 116.936068)",S0022459,-21.044401,116.966467,4.0074163339116495 km
278,"(-21.079069, 116.923897)",S0023122,-21.044401,116.966467,5.857181408696646 km
279,"(-21.066667, 116.936068)",S0022459,-20.935271,116.92073,14.634917860689939 km
280,"(-23.715655, 119.281652)",S0002505,-23.698073,119.253835,3.440834352233045 km
281,"(-24.638213, 118.585512)",S0001538,-24.641075,118.610687,2.56842029562053 km
282,"(-24.638213, 118.585512)",S0001538,-24.644441,118.611757,2.7451690395650505 km
283,"(-24.638213, 118.585512)",S0001538,-24.642054,118.587484,0.4699729641486787 km
284,"(-24.638213, 118.585512)",S0001538,-24.644925,118.625525,4.118615005444248 km
285,"(-24.638213, 118.585512)",S0001538,-24.64327,118.580011,0.789899455310027 km
286,"(-21.228789, 119.276288)",S0004433,-21.354532,119.28058,13.929492212405233 km
287,"(-21.219931, 119.753304)",S0001578,-21.300874,119.766302,9.063010561775261 km
288,"(-21.228789, 119.276288)",S0004433,-21.345504,119.280441,12.92995978106109 km
289,"(-21.228789, 119.276288)",S0004433,-21.358156,119.279672,14.327929399939157 km
290,"(-21.228789, 119.276288)",S0004433,-21.36267,119.279742,14.827755953630202 km
291,"(-21.228789, 119.276288)",S0004433,-21.350018,119.28051,13.429721082653122 km
292,"(-21.079196, 116.927548)",S0001501,-21.00087,117.009093,12.12630574903213 km
293,"(-21.079069, 116.923897)",S0019518,-21.00087,117.009093,12.384703723840124 km
294,"(-21.066667, 116.936068)",S0022459,-21.00087,117.009093,10.520864997456323 km
295,"(-21.079069, 116.923897)",S0023122,-21.00087,117.009093,12.384703723840124 km
296,"(-28.40897, 121.147797)",S0002897,-28.367335,121.113736,5.695159272063329 km
297,"(-28.40897, 121.147797)",S0002898,-28.367335,121.113736,5.695159272063329 km
298,"(-28.444611, 121.155098)",S0018933,-28.367335,121.113736,9.474859076877824 km
299,"(-28.444611, 121.155098)",S0019383,-28.367335,121.113736,9.474859076877824 km
300,"(-28.43095, 121.146103)",S0022300,-28.367335,121.113736,7.730844075638757 km
301,"(-28.483949, 121.169987)",S0223460,-28.367335,121.113736,14.049877410301542 km
302,"(-28.478071, 121.158546)",S0224705,-28.367335,121.113736,13.034102183828676 km
303,"(-28.483949, 121.169987)",S0229619,-28.367335,121.113736,14.049877410301542 km
304,"(-28.397473, 121.145223)",S0231974,-28.367335,121.113736,4.547542826878093 km
305,"(-21.079196, 116.927548)",S0001501,-21.055451,116.96504,4.700301716642988 km
306,"(-21.079069, 116.923897)",S0019518,-21.055451,116.96504,5.011965286170331 km
307,"(-21.066667, 116.936068)",S0022459,-21.055451,116.96504,3.257029034895197 km
308,"(-21.079069, 116.923897)",S0023122,-21.055451,116.96504,5.011965286170331 km
309,"(-21.079196, 116.927548)",S0001501,-21.018174,116.991262,9.460454655313717 km
310,"(-21.079069, 116.923897)",S0019518,-21.018174,116.991262,9.720099932893747 km
311,"(-21.066667, 116.936068)",S0022459,-21.018174,116.991262,7.857397637951114 km
312,"(-21.079069, 116.923897)",S0023122,-21.018174,116.991262,9.720099932893747 km
313,"(-21.079196, 116.927548)",S0001501,-21.034581,116.977085,7.134891520699146 km
314,"(-21.079069, 116.923897)",S0019518,-21.034581,116.977085,7.403994203908802 km
315,"(-21.066667, 116.936068)",S0022459,-21.034581,116.977085,5.549262275242857 km
316,"(-21.079069, 116.923897)",S0023122,-21.034581,116.977085,7.403994203908802 km
317,"(-28.569653, 116.488299)",S0026065,-28.446809,116.531774,14.264257484807692 km
318,"(-21.228789, 119.276288)",S0004433,-21.355435,119.280594,14.029469278428124 km
319,"(-21.079196, 116.927548)",S0001501,-21.031302,116.987421,8.175641375510011 km
320,"(-21.079069, 116.923897)",S0019518,-21.031302,116.987421,8.459238172212766 km
321,"(-21.066667, 116.936068)",S0022459,-21.031302,116.987421,6.619647065721488 km
322,"(-21.079069, 116.923897)",S0023122,-21.031302,116.987421,8.459238172212766 km
